"","Prolific_ID","trial_type_label","test_part","skew","rt_trial","P_A1","O_A1","P_A2","O_A2","P_B1","O_B1","P_B2","O_B2","EVD","SDD","category","true_response"
"2856","60da0e0630d2445281035f33","test","ss","cn",3375,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. simple","f"
"2857","60da0e0630d2445281035f33","test","ss","ns",3815,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. simple","j"
"2858","60da0e0630d2445281035f33","test","ss","ns",2463,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. simple","f"
"2859","60da0e0630d2445281035f33","test","cc","rl",1128,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"complex vs. complex","j"
"2860","60da0e0630d2445281035f33","test","ss","rl",2373,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. simple","j"
"2861","60da0e0630d2445281035f33","test","cc","lr",2613,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"complex vs. complex","j"
"2862","60da0e0630d2445281035f33","test","ss","rl",3335,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. simple","j"
"2863","60da0e0630d2445281035f33","test","ss","lr",2813,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. simple","f"
"2864","60da0e0630d2445281035f33","test","ss","rl",5080,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. simple","f"
"2865","60da0e0630d2445281035f33","test","cc","lr",2060,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"complex vs. complex","j"
"2866","60da0e0630d2445281035f33","test","cc","rl",1303,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"complex vs. complex","j"
"2867","60da0e0630d2445281035f33","test","cc","ns",1413,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"complex vs. complex","f"
"2868","60da0e0630d2445281035f33","test","ss","rl",3720,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"simple vs. simple","j"
"2869","60da0e0630d2445281035f33","test","ss","ns",3812,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"simple vs. simple","f"
"2870","60da0e0630d2445281035f33","test","ss","lr",3155,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"simple vs. simple","f"
"2871","60da0e0630d2445281035f33","test","ss","lr",3268,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. simple","j"
"2872","60da0e0630d2445281035f33","test","cc","ns",3443,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"complex vs. complex","f"
"2873","60da0e0630d2445281035f33","test","cc","ns",1651,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"complex vs. complex","j"
"2874","60da0e0630d2445281035f33","test","cc","lr",1644,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"complex vs. complex","j"
"2875","60da0e0630d2445281035f33","test","cc","lr",1831,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"complex vs. complex","j"
"2876","60da0e0630d2445281035f33","test","ss","lr",3117,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. simple","j"
"2877","60da0e0630d2445281035f33","test","ss","ns",3667,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"simple vs. simple","f"
"2878","60da0e0630d2445281035f33","test","ss","lr",2438,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. simple","j"
"2879","60da0e0630d2445281035f33","test","ss","lr",1778,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. simple","j"
"2880","60da0e0630d2445281035f33","test","ss","rl",4734,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. simple","j"
"2881","60da0e0630d2445281035f33","test","ss","ns",6038,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. simple","f"
"2882","60da0e0630d2445281035f33","test","cc","lr",1186,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"complex vs. complex","f"
"2883","60da0e0630d2445281035f33","test","ss","rl",3882,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. simple","f"
"2884","60da0e0630d2445281035f33","test","ss","ns",3043,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. simple","j"
"2885","60da0e0630d2445281035f33","test","ss","rl",2013,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"simple vs. simple","f"
"2886","60da0e0630d2445281035f33","test","cc","lr",1594,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"complex vs. complex","j"
"2887","60da0e0630d2445281035f33","test","cc","rl",2781,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"complex vs. complex","f"
"2888","60da0e0630d2445281035f33","test","cc","rl",3342,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"complex vs. complex","f"
"2889","60da0e0630d2445281035f33","test","ss","ns",2231,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"simple vs. simple","j"
"2890","60da0e0630d2445281035f33","test","cc","rl",1291,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"complex vs. complex","j"
"2891","60da0e0630d2445281035f33","test","cc","lr",2072,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"complex vs. complex","j"
"2892","60da0e0630d2445281035f33","test","ss","ns",3322,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. simple","f"
"2893","60da0e0630d2445281035f33","test","cc","ns",1714,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"complex vs. complex","j"
"2894","60da0e0630d2445281035f33","test","ss","rl",2428,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"simple vs. simple","j"
"2895","60da0e0630d2445281035f33","test","ss","ns",1742,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. simple","j"
"2896","60da0e0630d2445281035f33","test","ss","cn",1667,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. simple","j"
"2897","60da0e0630d2445281035f33","test","cc","ns",1426,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"complex vs. complex","j"
"2898","60da0e0630d2445281035f33","test","cc","lr",1553,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"complex vs. complex","f"
"2899","60da0e0630d2445281035f33","test","cc","rl",3941,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"complex vs. complex","f"
"2900","60da0e0630d2445281035f33","test","cc","ns",1354,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"complex vs. complex","f"
"2901","60da0e0630d2445281035f33","test","ss","lr",2155,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"simple vs. simple","j"
"2902","60da0e0630d2445281035f33","test","ss","ns",1133,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. simple","f"
"2903","60da0e0630d2445281035f33","test","ss","rl",3186,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. simple","f"
"2904","60da0e0630d2445281035f33","test","cc","lr",1092,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"complex vs. complex","f"
"2905","60da0e0630d2445281035f33","test","ss","lr",3250,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. simple","j"
"2906","60da0e0630d2445281035f33","test","cc","rl",1070,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"complex vs. complex","f"
"2907","60da0e0630d2445281035f33","test","ss","ns",3709,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. simple","j"
"2908","60da0e0630d2445281035f33","test","cc","ns",1247,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"complex vs. complex","j"
"2909","60da0e0630d2445281035f33","test","cc","ns",4578,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"complex vs. complex","j"
"2910","60da0e0630d2445281035f33","test","ss","lr",2343,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. simple","f"
"2911","60da0e0630d2445281035f33","test","cc","rl",1861,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"complex vs. complex","f"
"2912","60da0e0630d2445281035f33","test","ss","ns",2908,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. simple","f"
"2913","60da0e0630d2445281035f33","test","cc","lr",2500,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"complex vs. complex","j"
"2914","60da0e0630d2445281035f33","test","ss","lr",2838,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. simple","f"
"2915","60da0e0630d2445281035f33","test","ss","ns",1271,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"simple vs. simple","f"
"2916","60da0e0630d2445281035f33","test","cc","rl",2262,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"complex vs. complex","j"
"2917","60da0e0630d2445281035f33","test","cc","ns",6091,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"complex vs. complex","j"
"2918","60da0e0630d2445281035f33","test","ss","rl",2416,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. simple","f"
"2919","60da0e0630d2445281035f33","test","cc","rl",2992,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"complex vs. complex","j"
"2920","60da0e0630d2445281035f33","test","cc","ns",2627,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"complex vs. complex","f"
"2921","60da0e0630d2445281035f33","test","cc","rl",2493,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"complex vs. complex","j"
"2922","60da0e0630d2445281035f33","test","cc","lr",1926,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"complex vs. complex","f"
"2923","60da0e0630d2445281035f33","test","cc","ns",2384,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"complex vs. complex","j"
"2924","60da0e0630d2445281035f33","test","ss","lr",3744,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. simple","j"
"2925","60da0e0630d2445281035f33","test","ss","rl",1544,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. simple","f"
"2926","60da0e0630d2445281035f33","test","cc","cn",3284,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"complex vs. complex","j"
"2927","60da0e0630d2445281035f33","test","cc","cn",1213,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"complex vs. complex","f"
"2928","60da0e0630d2445281035f33","test","ss","cn",1767,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. simple","j"
"2929","60da0e0630d2445281035f33","test","ss","lr",1579,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. simple","j"
"2930","60da0e0630d2445281035f33","test","cc","ns",3159,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"complex vs. complex","j"
"2931","60da0e0630d2445281035f33","test","ss","rl",2489,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. simple","j"
"2932","60da0e0630d2445281035f33","test","cc","rl",1959,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"complex vs. complex","j"
"2933","6124db98095651d81d87443a","test","cs","ns",4058,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. complex","j"
"2934","6124db98095651d81d87443a","test","cs","ns",7746,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. complex","j"
"2935","6124db98095651d81d87443a","test","sc","ns",6394,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. complex","f"
"2936","6124db98095651d81d87443a","test","cs","ns",9698,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. complex","j"
"2937","6124db98095651d81d87443a","test","sc","ns",6164,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. complex","f"
"2938","6124db98095651d81d87443a","test","cs","lr",3861,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"simple vs. complex","j"
"2939","6124db98095651d81d87443a","test","sc","lr",2408,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. complex","f"
"2940","6124db98095651d81d87443a","test","cs","lr",6775,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"simple vs. complex","j"
"2941","6124db98095651d81d87443a","test","sc","cn",4737,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. complex","f"
"2942","6124db98095651d81d87443a","test","sc","rl",4572,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. complex","f"
"2943","6124db98095651d81d87443a","test","sc","rl",3592,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"simple vs. complex","f"
"2944","6124db98095651d81d87443a","test","cs","ns",4667,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. complex","j"
"2945","6124db98095651d81d87443a","test","cs","rl",5241,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"simple vs. complex","j"
"2946","6124db98095651d81d87443a","test","cs","rl",1922,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. complex","j"
"2947","6124db98095651d81d87443a","test","sc","rl",8272,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"simple vs. complex","f"
"2948","6124db98095651d81d87443a","test","sc","ns",2459,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. complex","f"
"2949","6124db98095651d81d87443a","test","cs","rl",2051,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. complex","j"
"2950","6124db98095651d81d87443a","test","cs","cn",8647,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. complex","f"
"2951","6124db98095651d81d87443a","test","cs","rl",5653,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"simple vs. complex","j"
"2952","6124db98095651d81d87443a","test","cs","lr",8297,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"simple vs. complex","j"
"2953","6124db98095651d81d87443a","test","sc","ns",4065,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. complex","f"
"2954","6124db98095651d81d87443a","test","cs","rl",8432,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. complex","j"
"2955","6124db98095651d81d87443a","test","cs","cn",3097,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. complex","j"
"2956","6124db98095651d81d87443a","test","cs","lr",3615,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. complex","j"
"2957","6124db98095651d81d87443a","test","sc","lr",9593,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. complex","f"
"2958","6124db98095651d81d87443a","test","cs","rl",3230,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. complex","j"
"2959","6124db98095651d81d87443a","test","cs","cn",7187,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. complex","f"
"2960","6124db98095651d81d87443a","test","sc","ns",2574,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"simple vs. complex","f"
"2961","6124db98095651d81d87443a","test","sc","ns",8854,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. complex","j"
"2962","6124db98095651d81d87443a","test","sc","lr",9447,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"simple vs. complex","f"
"2963","6124db98095651d81d87443a","test","cs","rl",1778,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. complex","j"
"2964","6124db98095651d81d87443a","test","cs","ns",3199,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"simple vs. complex","j"
"2965","6124db98095651d81d87443a","test","cs","rl",7244,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. complex","j"
"2966","6124db98095651d81d87443a","test","cs","ns",3052,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"simple vs. complex","j"
"2967","6124db98095651d81d87443a","test","sc","rl",5328,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"simple vs. complex","f"
"2968","6124db98095651d81d87443a","test","cs","rl",1670,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. complex","j"
"2969","6124db98095651d81d87443a","test","cs","lr",2842,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. complex","j"
"2970","6124db98095651d81d87443a","test","sc","lr",2982,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. complex","f"
"2971","6124db98095651d81d87443a","test","sc","ns",6013,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. complex","j"
"2972","6124db98095651d81d87443a","test","cs","lr",4416,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. complex","f"
"2973","6124db98095651d81d87443a","test","sc","lr",8388,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. complex","f"
"2974","6124db98095651d81d87443a","test","sc","lr",2961,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. complex","f"
"2975","6124db98095651d81d87443a","test","sc","lr",2854,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. complex","f"
"2976","6124db98095651d81d87443a","test","sc","lr",1637,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. complex","f"
"2977","6124db98095651d81d87443a","test","cs","ns",8756,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. complex","j"
"2978","6124db98095651d81d87443a","test","cs","ns",6320,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. complex","j"
"2979","6124db98095651d81d87443a","test","sc","rl",2806,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. complex","f"
"2980","6124db98095651d81d87443a","test","cs","ns",6485,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"simple vs. complex","f"
"2981","6124db98095651d81d87443a","test","cs","ns",3887,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. complex","j"
"2982","6124db98095651d81d87443a","test","sc","rl",1808,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. complex","f"
"2983","6124db98095651d81d87443a","test","sc","ns",4896,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. complex","f"
"2984","6124db98095651d81d87443a","test","sc","ns",2509,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. complex","f"
"2985","6124db98095651d81d87443a","test","cs","rl",3422,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"simple vs. complex","j"
"2986","6124db98095651d81d87443a","test","cs","lr",5910,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. complex","j"
"2987","6124db98095651d81d87443a","test","cs","rl",3314,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"simple vs. complex","j"
"2988","6124db98095651d81d87443a","test","sc","lr",3397,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. complex","f"
"2989","6124db98095651d81d87443a","test","sc","rl",4186,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. complex","f"
"2990","6124db98095651d81d87443a","test","sc","ns",3446,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. complex","f"
"2991","6124db98095651d81d87443a","test","cs","lr",1794,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. complex","j"
"2992","6124db98095651d81d87443a","test","cs","lr",5367,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. complex","j"
"2993","6124db98095651d81d87443a","test","sc","lr",2064,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. complex","f"
"2994","6124db98095651d81d87443a","test","cs","lr",2210,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"simple vs. complex","j"
"2995","6124db98095651d81d87443a","test","sc","ns",2430,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"simple vs. complex","f"
"2996","6124db98095651d81d87443a","test","cs","ns",2154,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. complex","j"
"2997","6124db98095651d81d87443a","test","sc","rl",3419,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"simple vs. complex","f"
"2998","6124db98095651d81d87443a","test","cs","lr",3779,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. complex","j"
"2999","6124db98095651d81d87443a","test","sc","lr",2998,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. complex","f"
"3000","6124db98095651d81d87443a","test","sc","rl",1938,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. complex","f"
"3001","6124db98095651d81d87443a","test","sc","rl",1217,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. complex","f"
"3002","6124db98095651d81d87443a","test","cs","rl",2471,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. complex","j"
"3003","6124db98095651d81d87443a","test","sc","ns",3406,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"simple vs. complex","f"
